userid	post	ques	ans	asker	ans1	severity1	ans2	severity2	ans3	severity3
aprilpooh15	Q: Is @TruAce single!?<br>A: YESSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS!!!!4 theee lasttt timeee!!! Ask him http://www.formspring.me/TRUACE	Is @TruAce single!?	 YESSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS!!!!4 theee lasttt timeee!!! Ask him http://www.formspring.me/TRUACE	None	No	0	No	0	No	0
aprilpooh15	Q: justin bieber is my driving teacher oohh yess!..bahah we gonna be doing sumthing else instead of him teaching me how to drive(; lmao<br>A: HAHAHAHA TEACHIN HIM how to ur his stickshift Mwhahahahahaha! i llalala love you best frann!	justin bieber is my driving teacher oohh yess!..bahah we gonna be doing sumthing else instead of him teaching me how to drive(; lmao	 HAHAHAHA TEACHIN HIM how to ur his stickshift Mwhahahahahaha! i llalala love you best frann!	xbiancaabieberx	No	8	No	0	No	0
aprilpooh15	Q: lol oo no!..guurrrl u must be crazy!!..b/c i love u muchoo!.<br>A: Uhhh!!! lmao!! U got me lmao! jkjk we can go on 4 like eva! Lezzzdoooittt I Love you more than yo own momma! AHHA!!	lol oo no!..guurrrl u must be crazy!!..b/c i love u muchoo!.	 Uhhh!!! lmao!! U got me lmao! jkjk we can go on 4 like eva! Lezzzdoooittt I Love you more than yo own momma! AHHA!!	None	No	0	No	0	No	0
aprilpooh15	Q: Love you baby ;)<br>A: Love you More babe<3	Love you baby ;)	 Love you More babe<3	None	No	0	No	0	No	None
aprilpooh15	Q: love youu sexy thang(;<br>A: Mwahaha!! Thank yuh meh sexy bitch!! who is this!? haha	love youu sexy thang(;	 Mwahaha!! Thank yuh meh sexy bitch!! who is this!? haha	None	Yes	1	No	0	No	0
aprilpooh15	Q: Mammaasss!! :D how are you? haha go to skype ;D<br>A: YOOOOOOOOOOOOOO!!!!!!!! Its Late; haha i have church tmrw bhut soon kay? srry:[	Mammaasss!! :D how are you? haha go to skype ;D	 YOOOOOOOOOOOOOO!!!!!!!! Its Late; haha i have church tmrw bhut soon kay? srry:[	None	No	0	No	0	No	0
aprilpooh15	Q: Miley &amp; Bieber!!!<br>A: Miley's a HOOCHIE! BIEBER ALL THEE WAY GHURL!!or boy!<33	Miley &amp; Bieber!!!	 Miley's a HOOCHIE! BIEBER ALL THEE WAY GHURL!!or boy!<33	None	No	0	No	0	No	0
aprilpooh15	Q: NOPE IM NOT BIANCA EITHER:) heres a clue...i come from new zealand;) LOL<br>A: Chrisssy!!??? hahahahah Chantelle  Alesha Kailee? Tori?? LMFAO iddkkkkk	NOPE IM NOT BIANCA EITHER:) heres a clue...i come from new zealand;) LOL	 Chrisssy!!??? hahahahah Chantelle  Alesha Kailee? Tori?? LMFAO iddkkkkk	None	No	0	No	0	No	0
aprilpooh15	Q: NOPEEE!! my name starts with b :O<br>A: OMFG!!! nooo wayyyy!!! Ughhh BROOOKKKEEEEE OMFG!!! im soo srry lmao lots of pplz r frmh ZEW ZEALAND! lmao I fukkinnn luvv yuhhhh hahaha!	NOPEEE!! my name starts with b :O	 OMFG!!! nooo wayyyy!!! Ughhh BROOOKKKEEEEE OMFG!!! im soo srry lmao lots of pplz r frmh ZEW ZEALAND! lmao I fukkinnn luvv yuhhhh hahaha!	None	No	0	No	0	No	0
aprilpooh15	Q: OH VISIT ME IF YOU TRAVEL THE WORLD KTHXBYE. xx<br>A: Hahah Helllz yess! I will mamas!!<3 love u!	OH VISIT ME IF YOU TRAVEL THE WORLD KTHXBYE. xx	 Hahah Helllz yess! I will mamas!!<3 love u!	jui3	No	0	No	0	No	0
aprilpooh15	Q: Omg Justin Bieber!!!! :) haha.<br>A: OMG!! ahhhh!! Where he go? Damn it he just fell off my window sil! haha jk!	Omg Justin Bieber!!!! :) haha.	 OMG!! ahhhh!! Where he go? Damn it he just fell off my window sil! haha jk!	None	No	0	No	0	No	None
aprilpooh15	Q: Rate yurself?<br>A: I Love Justin Bieber! He's a 1000000000+ on a 1-10 scale HA!	Rate yurself?	 I Love Justin Bieber! He's a 1000000000+ on a 1-10 scale HA!	None	No	0	No	0	No	0
aprilpooh15	Q: shut up ur prettty!..ll<br>A: Shut up your prettier! <33	shut up ur prettty!..ll	 Shut up your prettier! <33	loveeebiancaa	No	0	No	0	No	0
aprilpooh15	Q: Sneakers or sandals?<br>A: Sandals 4suree ;D i wear them in thee winter 2! No lie! haha	Sneakers or sandals?	 Sandals 4suree ;D i wear them in thee winter 2! No lie! haha	None	No	0	No	0	No	None
aprilpooh15	Q: Sooooooo srry this is late!!!:) im juzz doin mothur freakin boring!!:) zzzzzz zzzz snore snore!!:) LMBO<br>A: Hhahahahaah ohh noo problem mamas! ahah me2 im soo exhaustedd *yawn* *ywan* LMAO!	Sooooooo srry this is late!!!:) im juzz doin mothur freakin boring!!:) zzzzzz zzzz snore snore!!:) LMBO	 Hhahahahaah ohh noo problem mamas! ahah me2 im soo exhaustedd *yawn* *ywan* LMAO!	MrsNinja	No	0	No	0	No	0
aprilpooh15	Q: the girl on your background bottom right hand corner looks like anna maria perez de tagle.<br>A: :) Aww!! Yeahh she is my best friend * raphaela * Haha. She is german so i guess thts why! lmao <3	the girl on your background bottom right hand corner looks like anna maria perez de tagle.	 :) Aww!! Yeahh she is my best friend * raphaela * Haha. She is german so i guess thts why! lmao <3	None	No	0	No	0	No	0
aprilpooh15	Q: tht woul b so cool if u were here so i can me u!!!!!!<br>A: Ikrr that wud be awesome!!! I wish ;D	tht woul b so cool if u were here so i can me u!!!!!!	 Ikrr that wud be awesome!!! I wish ;D	MrsNinja	No	0	No	0	No	0
aprilpooh15	Q: wat state do u live in?<br>A: Texas!!&amp;Yuh hun?! xox	wat state do u live in?	 Texas!!&amp;Yuh hun?! xox	HeyItsAprilV	No	0	No	0	No	0
aprilpooh15	Q: Well dats so tight ur friends wit @truace . How does it feel 2 kno him. Since ur his friend u wud kno does he hav a gf?<br>A: Ohhkayy! First offf i was playin  i mean he is a really nice person dnt kno him like all that! Bhut u should ask him!	Well dats so tight ur friends wit @truace . How does it feel 2 kno him. Since ur his friend u wud kno does he hav a gf?	 Ohhkayy! First offf i was playin  i mean he is a really nice person dnt kno him like all that! Bhut u should ask him!	None	No	0	No	0	No	0
aprilpooh15	Q: well u say any language.. so.. coba tebak ini bahasa apa.. kamu ngerti ngga aku ngomong apa? ;)<br>A: Huh!? That doesnt make sense  Guns something! lmao Come again!? lol	well u say any language.. so.. coba tebak ini bahasa apa.. kamu ngerti ngga aku ngomong apa? ;)	 Huh!? That doesnt make sense  Guns something! lmao Come again!? lol	None	No	0	No	0	No	0
aprilpooh15	Q: What are you most excited about right now?<br>A: Ummm SUMMER bein almost here! Who isnt? haha	What are you most excited about right now?	 Ummm SUMMER bein almost here! Who isnt? haha	None	No	0	No	0	No	0
aprilpooh15	Q: What did you dream about last night?<br>A: Shh....Dnt tell any1 k? haha! NOTHING! MWAH!	What did you dream about last night?	 Shh....Dnt tell any1 k? haha! NOTHING! MWAH!	None	No	0	No	0	No	0
aprilpooh15	Q: what do u guys prefer? Jonas brothers or justin bieber<br>A: Ahhh! I love em both but I would go for Justin Bieber!!! Well because i'm older. But I perfer them BOTH!	what do u guys prefer? Jonas brothers or justin bieber	 Ahhh! I love em both but I would go for Justin Bieber!!! Well because i'm older. But I perfer them BOTH!	DaneBIEBER	No	0	No	0	No	0
aprilpooh15	Q: What do you think about formspring.me so far?<br>A: Its da shit! Fun stuff	What do you think about formspring.me so far?	 Its da shit! Fun stuff	None	No	0	No	0	No	0
aprilpooh15	Q: What do you think is your most attractive feature?<br>A: My eyes! They are light brown and beautidul in the sun!(; Thanks God! oh and my hands! and ass lol jkjK!	What do you think is your most attractive feature?	 My eyes! They are light brown and beautidul in the sun!(; Thanks God! oh and my hands! and ass lol jkjK!	None	No	0	No	0	No	0
aprilpooh15	Q: What do you think was the greatest invention in your lifetime?<br>A: Thee comp? or cellfonne! hehe	What do you think was the greatest invention in your lifetime?	 Thee comp? or cellfonne! hehe	None	No	0	No	0	No	0
aprilpooh15	Q: What kind of glasses do you have?<br>A: Guess! haha no its the brand name.	What kind of glasses do you have?	 Guess! haha no its the brand name.	None	No	0	No	0	No	0
aprilpooh15	Q: What kind of music can you just not stand to listen to?<br>A: I cannot listen to that Heavy metal! I like me some rock(oldies) bhut not that scary shit ;D	What kind of music can you just not stand to listen to?	 I cannot listen to that Heavy metal! I like me some rock(oldies) bhut not that scary shit ;D	None	No	0	No	0	No	None
aprilpooh15	Q: What music are you listening to today?<br>A: Everything really! AHhaha Lovin my HipHop atm! Ester Dean is thee shyyttt!	What music are you listening to today?	 Everything really! AHhaha Lovin my HipHop atm! Ester Dean is thee shyyttt!	None	No	0	No	0	No	0
aprilpooh15	Q: What one thing are you exceptionally good at?<br>A: Urgh . . this is difficult to answer haha! Umm prob. fixing computers! ha yes i said it im like a WIZ at fixin comps that MYSELF and MOM destroy! AHAHA!	What one thing are you exceptionally good at?	 Urgh . . this is difficult to answer haha! Umm prob. fixing computers! ha yes i said it im like a WIZ at fixin comps that MYSELF and MOM destroy! AHAHA!	None	No	0	No	0	No	0
aprilpooh15	Q: What TV show do you wish would go off the air for good?<br>A: The Hills! Chuz Lauren was thee whole point it was clld thee Hills and there is 2much drama! Bhut I still wtch it chuz i love 2 laugh at thee dumb shit! Spencer is a prick btw!;0	What TV show do you wish would go off the air for good?	 The Hills! Chuz Lauren was thee whole point it was clld thee Hills and there is 2much drama! Bhut I still wtch it chuz i love 2 laugh at thee dumb shit! Spencer is a prick btw!;0	None	No	0	No	0	No	0
aprilpooh15	Q: What was the best concert you went to?<br>A: Jonas Brothers Concert 8/13/09 ;D I still love em bhut Justin bieber is thee shit!	What was the best concert you went to?	 Jonas Brothers Concert 8/13/09 ;D I still love em bhut Justin bieber is thee shit!	None	No	0	No	0	No	0
aprilpooh15	Q: What was the happiest moment in your life?<br>A: I have many! 2many actually bhut i guess when i found my lifetime friends ;D	What was the happiest moment in your life?	 I have many! 2many actually bhut i guess when i found my lifetime friends ;D	None	No	0	No	0	No	None
aprilpooh15	Q: What was the last book you read?<br>A: The Miracle Worker	What was the last book you read?	 The Miracle Worker	None	No	0	No	0	No	0
aprilpooh15	Q: What was the worst advice you&#039;ve ever received?<br>A: This person actually told me this &quot;fried&quot; i had was not a true friend and she wants me 2 still be this person's friend! Thats a NONO!	What was the worst advice you&#039;ve ever received?	 This person actually told me this &quot;fried&quot; i had was not a true friend and she wants me 2 still be this person's friend! Thats a NONO!	None	No	0	No	0	No	0
aprilpooh15	Q: What was the worst concert you went to?<br>A: Never been 2 1 tht was bad.	What was the worst concert you went to?	 Never been 2 1 tht was bad.	None	No	0	No	0	No	0
aprilpooh15	Q: What was the worst job you&#039;ve ever had?<br>A: I can't complain chuz i dnt have or had one! hahaha soon though! real soon! ;	What was the worst job you&#039;ve ever had?	 I can't complain chuz i dnt have or had one! hahaha soon though! real soon! ;	None	No	0	No	0	No	0
aprilpooh15	Q: What was the worst place you&#039;ve traveled to?<br>A: Georgia Columbus. 2 b exact. I Dislike it. BORING!! Hotlanta is where its AT! ;*	What was the worst place you&#039;ve traveled to?	 Georgia Columbus. 2 b exact. I Dislike it. BORING!! Hotlanta is where its AT! ;*	None		0	No	0	No	0
aprilpooh15	Q: What was your favorite birthday gift?<br>A: Life(: haha!! umm idk thats hard!	What was your favorite birthday gift?	 Life(: haha!! umm idk thats hard!	None	No	0	No	0	No	0
aprilpooh15	Q: What was your favorite toy to play with as a child?<br>A: Now how the fuck am i suppose to remember that? Weirdo! maybe it was ur moms dick? lOL!	What was your favorite toy to play with as a child?	 Now how the fuck am i suppose to remember that? Weirdo! maybe it was ur moms dick? lOL!	None	Yes	5	Yes	2	No	10
aprilpooh15	Q: What was your favorite year?<br>A: 1995 haha when i was bornwas my year! Doh!I didnt have 2 do ANYTHING on my own haha	What was your favorite year?	 1995 haha when i was bornwas my year! Doh!I didnt have 2 do ANYTHING on my own haha	None	No	0	No	0	No	0
aprilpooh15	Q: What was your worst travel experience?<br>A: HA! goin to georgia just to see my dad's mother! Ugh i cnt stand her bhut God bless her soul! LONG LIFE STORY! haha	What was your worst travel experience?	 HA! goin to georgia just to see my dad's mother! Ugh i cnt stand her bhut God bless her soul! LONG LIFE STORY! haha	None	No	0	No	0	No	0
aprilpooh15	Q: What website do you spend the most time on?<br>A: Oh good 1  Twitter (ofcousre) i love me some twitter peeps! They tha shit lol	What website do you spend the most time on?	 Oh good 1  Twitter (ofcousre) i love me some twitter peeps! They tha shit lol	None	No	0	No	None	No	0
aprilpooh15	Q: What would be the best workplace perk?<br>A: Idk.. wait WHaaaa? lol	What would be the best workplace perk?	 Idk.. wait WHaaaa? lol	None	No	0	No	0	No	None
aprilpooh15	Q: What would your perfect day look like?<br>A: Me&amp;God eatin Chicken wings on His throne <3 ahaha	What would your perfect day look like?	 Me&amp;God eatin Chicken wings on His throne <3 ahaha	None	No	0	No	0	No	0
aprilpooh15	Q: What&#039;s one food you&#039;ll never eat again?<br>A: Brussel srouts! YuCkIE! bhut i love cabbage and they're mini cabbages! LMAO!	What&#039;s one food you&#039;ll never eat again?	 Brussel srouts! YuCkIE! bhut i love cabbage and they're mini cabbages! LMAO!	None	No	0	No	0	No	0
aprilpooh15	Q: What&#039;s one thing you own that you should probably throw away  but never will?<br>A: My old school shit   i wud SOOO throw it away bhut my mom! Urgh	What&#039;s one thing you own that you should probably throw away  but never will?	 My old school shit   i wud SOOO throw it away bhut my mom! Urgh	None	No	0	No	0	No	0
aprilpooh15	Q: What&#039;s the best gift you&#039;ve ever given?<br>A: The important 1 is Love  bhut ive given people themselves! Like i let my friends have themselves instead of me! It helps to see who they are as a person! Very important! Viseversa.	What&#039;s the best gift you&#039;ve ever given?	 The important 1 is Love  bhut ive given people themselves! Like i let my friends have themselves instead of me! It helps to see who they are as a person! Very important! Viseversa.	None	No	0	No	None	No	0
aprilpooh15	Q: What&#039;s the best place near you to get a drink?<br>A: Hahaha! Wait wht kind of drink! LOL well JackInTheBox is like not evn a mile away frmh my house! So there! i guess thts wht ur askin lmao! XP	What&#039;s the best place near you to get a drink?	 Hahaha! Wait wht kind of drink! LOL well JackInTheBox is like not evn a mile away frmh my house! So there! i guess thts wht ur askin lmao! XP	None	No	0	No	0	No	0
aprilpooh15	Q: What&#039;s the best place near you to get some ice cream?<br>A: Hmmm....U makin me hungry first of all! &amp;&amp; Dairy Queen! YUMM!!	What&#039;s the best place near you to get some ice cream?	 Hmmm....U makin me hungry first of all! &amp;&amp; Dairy Queen! YUMM!!	None	No	0	No	0	No	None
aprilpooh15	Q: What&#039;s the best place near you to get some ice cream?<br>A: Umm...Diary Queen? or JackINTHEBOX! 4 my smoothies of course not ice cream! Mwah	What&#039;s the best place near you to get some ice cream?	 Umm...Diary Queen? or JackINTHEBOX! 4 my smoothies of course not ice cream! Mwah	None	No	0	No	0	No	0
aprilpooh15	Q: What&#039;s the furthest you&#039;ve ever traveled?<br>A: Virginia	What&#039;s the furthest you&#039;ve ever traveled?	 Virginia	None	No	0	No	0	No	0
aprilpooh15	Q: What&#039;s the longest you&#039;ve ever gone without a bath or shower?<br>A: Haha! Maybe 2days? lol idk	What&#039;s the longest you&#039;ve ever gone without a bath or shower?	 Haha! Maybe 2days? lol idk	None	No	0	No	0	No	0
aprilpooh15	Q: What&#039;s the most delicious meal you&#039;ve ever had?<br>A: Wow. this is a hard 1 i dnt think ive had 1 or i have many! I love my smoothies tho! YUMMIE!	What&#039;s the most delicious meal you&#039;ve ever had?	 Wow. this is a hard 1 i dnt think ive had 1 or i have many! I love my smoothies tho! YUMMIE!	None	No	0	No	0	No	0
aprilpooh15	Q: What&#039;s the origin of your name?<br>A: Idk... its a month that 4 sure lol	What&#039;s the origin of your name?	 Idk... its a month that 4 sure lol	None	No	0	No	0	No	0
aprilpooh15	Q: What&#039;s the weirdest thing you&#039;ve ever eaten?<br>A: A piece of grass?	What&#039;s the weirdest thing you&#039;ve ever eaten?	 A piece of grass?	None	No	0	No	0	No	0
aprilpooh15	Q: What&#039;s the weirdest thing you&#039;ve ever eaten?<br>A: I Havent Gotten 2 that part!! haha	What&#039;s the weirdest thing you&#039;ve ever eaten?	 I Havent Gotten 2 that part!! haha	None	No	0	No	0	No	0
aprilpooh15	Q: what&#039;s your best achievement?<br>A: Wow awesome question....I think my best achievement would be &quot;Finding who i am&quot; thats thee most important!!<33	what&#039;s your best achievement?	 Wow awesome question....I think my best achievement would be &quot;Finding who i am&quot; thats thee most important!!<33	None	No	0	No	0	No	0
aprilpooh15	Q: What&#039;s your biggest phobia?<br>A: ummmm...messy rooms;	What&#039;s your biggest phobia?	 ummmm...messy rooms;	None	No	0	No	0	No	0
aprilpooh15	Q: What&#039;s your dream car?<br>A: Something cute and ME!! haha you kno? well a beamer is my dream car basically! or a porshe!	What&#039;s your dream car?	 Something cute and ME!! haha you kno? well a beamer is my dream car basically! or a porshe!	None	No	0	No	0	No	0
aprilpooh15	Q: What&#039;s your earliest memory?<br>A: Haha! Staring at my doctor thru sunglasses while he was in my mouth! HAHAHA!!!	What&#039;s your earliest memory?	 Haha! Staring at my doctor thru sunglasses while he was in my mouth! HAHAHA!!!	None	No	0	No	0	No	0
